MeterId,Fac Id,Desc,Date,VolYdy,Casing,Tubing,Static
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/15/2020,870.5424,,,199.8824848
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/14/2020,866.8333,,,199.4009316
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/13/2020,868.1213,,,201.4160468
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/12/2020,869.7476,,,199.6700941
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/11/2020,872.2487,,,203.0296147
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/10/2020,880.1678,,,203.0811282
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/9/2020,881.016,,,201.2656322
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/8/2020,876.545,,,201.2806515
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/7/2020,877.0323,,,201.0780442
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/6/2020,878.3588,,,202.0608075
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/5/2020,878.7595,,,203.5920263
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/4/2020,880.8919,,,202.4835437
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/3/2020,873.0127,,,202.6706976
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/2/2020,869.9252,,,204.5082713
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,12/1/2020,863.2972,,,202.5480629
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/31/2020,148.7829,164.2779528,49.94133846,39.99016094
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/30/2020,155.9702,144.3199744,42.00251399,34.49355304
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/29/2020,143.264,159.0379243,45.38352223,37.00835467
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/28/2020,147.1593,156.0867357,25.47898043,36.0698807
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/27/2020,157.3569,135.950143,26.23112323,34.71903724
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/26/2020,149.1793,139.9999883,37.85081887,33.85384025
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/25/2020,144.7403,162.4661979,66.44921064,34.40380539
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/24/2020,153.7794,157.457807,46.23344826,37.56765974
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/23/2020,152.5194,160.6276313,73.03423847,37.18852193
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/22/2020,145.1149,174.7082635,34.10429423,37.03483985
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/21/2020,140.9924,181.5878436,47.64353187,34.46529932
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/20/2020,141.3949,166.9898196,33.93827779,35.93567755
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/19/2020,150.2781,138.7099188,31.89258809,34.54704707
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/18/2020,144.9618,123.9077019,24.56849679,35.70851867
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/17/2020,147.7161,127.9101761,28.78684456,36.03203007
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/16/2020,145.112,119.29751,33.43625733,35.55641144
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/15/2020,151.7951,111.6174966,49.37815355,35.94243812
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/14/2020,153.4554,99.25751818,40.64596448,36.27385042
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/13/2020,150.7765,98.99588396,33.99059902,37.68621187
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/12/2020,153.3642,96.35482822,31.53083714,34.65684315
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/11/2020,154.2493,98.92982535,30.30166273,34.02811653
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/10/2020,152.5679,105.9309478,40.75712071,36.03071631
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/9/2020,154.2201,110.8588399,42.17329293,42.67704033
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/8/2020,152.4176,108.1391909,36.61146543,34.34702784
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/7/2020,150.7893,112.4523941,47.54495616,33.49178407
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/6/2020,155.7034,110.6104023,30.24766707,36.57680026
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/5/2020,154.0287,107.1647388,40.9840196,35.88352782
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/4/2020,155.4607,112.3884308,36.07244563,35.22940871
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/3/2020,154.4016,116.961676,36.61246022,36.77936907
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/2/2020,152.4097,110.2183164,21.73259417,38.43606837
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,12/1/2020,152.983,122.0595012,38.12743058,38.89018141
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/31/2020,765.0941,347.28052,-6.73763778,202.3235279
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/30/2020,775.5219,347.7618128,-6.955440709,205.8842655
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/29/2020,757.7747,347.5847009,-6.900224798,197.4858048
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/28/2020,743.567,350.2982322,-7.017651658,234.3311216
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/27/2020,763.015,353.2017909,-6.654696712,264.5048607
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/26/2020,775.791,350.4771858,-6.802830735,214.5759415
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/25/2020,755.4288,349.5907795,-6.730737067,200.4292491
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/24/2020,744.0021,354.8659032,-6.856766476,206.6409038
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/23/2020,762.6299,349.684656,-6.832934025,202.5588709
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/22/2020,767.7355,347.7564918,-6.56041155,205.0343883
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/21/2020,769.3772,348.1978666,-6.223306893,205.2036274
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/20/2020,766.2992,349.1866563,-6.444294024,202.7870932
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/19/2020,768.638,350.0919659,-6.628541352,205.3848614
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/18/2020,773.8549,350.2517934,-6.545458213,202.4116197
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/17/2020,776.9259,349.5360369,-6.721717164,200.1333977
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/16/2020,774.7145,348.9696641,-6.61455968,200.5116923
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/15/2020,774.8069,348.820245,-6.751658833,201.2517724
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/14/2020,773.5416,348.8109684,-6.687803383,200.9167727
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/13/2020,774.533,348.7388088,-6.896968514,202.6510399
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/12/2020,771.8466,348.98604,-6.96522126,201.47433
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/11/2020,774.1714,350.3934756,-6.717190755,204.8841944
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/10/2020,776.7296,349.9569254,-6.781324081,204.5917878
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/9/2020,779.6841,349.8303239,-6.541968015,202.9600355
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/8/2020,777.7542,348.9921186,-6.610680028,203.0686197
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/7/2020,778.1109,349.818551,-6.637592603,202.4580023
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/6/2020,777.6521,349.2291678,-6.700818563,204.1144338
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/5/2020,777.5801,350.277079,-6.654917909,205.189084
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/4/2020,777.2436,351.255333,-6.686838101,204.2354433
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/3/2020,775.1246,350.0713771,-6.979453516,204.4603154
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/2/2020,773.6238,351.9598614,-6.733875085,206.0549975
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,12/1/2020,789.0444,353.1202035,-6.443475754,204.4842774
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/31/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/30/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/29/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/28/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/27/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/26/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/25/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/24/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/23/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/22/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/21/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/20/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/19/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/18/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/17/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/16/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/15/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/14/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/13/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/12/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/11/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/10/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/9/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/8/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/7/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/6/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/5/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/4/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/3/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/2/2020,,,,
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,12/1/2020,,,,
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/31/2020,306.4537,,,63.30683528
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/30/2020,309.77,,,59.0955688
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/29/2020,318.387,,,59.31007724
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/28/2020,292.5568,,,56.9503022
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/27/2020,311.4566,,,71.01817801
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/26/2020,308.5139,,,67.00360771
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/25/2020,308.8327,,,61.50826256
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/24/2020,306.2665,,,61.85205886
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/23/2020,308.206,,,62.53348551
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/22/2020,306.5536,,,62.79807512
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/21/2020,307.8723,,,57.60016196
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/20/2020,309.2463,,,59.88841633
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/19/2020,307.1423,,,58.62488951
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/18/2020,309.0717,,,63.05239137
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/17/2020,307.8858,,,56.96278332
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/16/2020,309.7584,,,57.86197049
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/15/2020,307.4692,,,63.84841364
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/14/2020,309.3015,,,66.68803668
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/13/2020,308.6169,,,57.47717723
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/12/2020,311.9834,,,60.28986811
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/11/2020,309.8212,,,63.17141845
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/10/2020,311.5495,,,58.12140177
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/9/2020,310.5907,,,62.03437032
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/8/2020,309.3788,,,59.68319699
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/7/2020,313.9701,,,58.06273396
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/6/2020,304.1002,,,70.21289396
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/5/2020,312.2525,,,76.95226217
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/4/2020,315.1606,,,62.56003054
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/3/2020,311.032,,,62.52983645
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/2/2020,310.8268,,,63.83184789
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,12/1/2020,313.5539,,,60.00545601
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/31/2020,715.8696,,,65.95659961
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/30/2020,720.3585,,,62.16333766
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/29/2020,713.9193,,,61.23277549
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/28/2020,694.3467,,,61.76408865
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/27/2020,709.5383,,,75.43601448
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/26/2020,717.6517,,,68.5462182
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/25/2020,712.8528,,,65.51214157
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/24/2020,707.6349,,,65.43155655
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/23/2020,712.4972,,,64.88832639
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/22/2020,715.5607,,,65.68597051
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/21/2020,711.0687,,,61.58646288
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/20/2020,714.1831,,,62.27428924
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/19/2020,718.7964,,,63.00960078
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/18/2020,716.4438,,,67.37974748
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/17/2020,715.5709,,,61.03125833
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/16/2020,715.8998,,,60.5826994
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/15/2020,725.0745,,,66.92629209
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/14/2020,718.9493,,,69.61945456
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/13/2020,721.6912,,,62.51734993
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/12/2020,717.0335,,,64.98913383
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/11/2020,719.3194,,,64.99447122
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/10/2020,721.6089,,,62.69582449
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/9/2020,721.3262,,,65.04885851
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/8/2020,720.782,,,63.91482976
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/7/2020,722.4089,,,62.40939353
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/6/2020,710.4888,,,72.09771893
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/5/2020,723.7911,,,80.45299721
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/4/2020,719.1489,,,65.74529124
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/3/2020,719.3295,,,65.64197772
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/2/2020,716.619,,,66.37881308
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,12/1/2020,726.539,,,62.88622801
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/31/2020,135.6116,,,24.0945381
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/30/2020,149.1122,,,26.23734204
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/29/2020,151.8531,,,26.74875777
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/28/2020,131.942,,,26.48027876
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/27/2020,127.5576,,,25.74557155
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/26/2020,142.1021,,,27.90050043
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/25/2020,150.1102,,,26.3210972
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/24/2020,157.5674,,,26.69544582
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/23/2020,162.2775,,,28.46289272
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/22/2020,160.8177,,,26.49246761
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/21/2020,156.6982,,,24.63883162
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/20/2020,144.3411,,,25.71866415
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/19/2020,155.076,,,25.50751115
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/18/2020,133.1684,,,24.95706575
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/17/2020,158.4333,,,26.45535092
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/16/2020,142.7824,,,25.65981709
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/15/2020,122.478,,,22.42355226
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/14/2020,157.3363,,,25.66392155
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/13/2020,168.4675,,,26.6631919
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/12/2020,172.3954,,,25.42462249
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/11/2020,172.3188,,,25.4648701
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/10/2020,175.0593,,,25.37516008
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/9/2020,171.6498,,,23.58645209
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/8/2020,164.5519,,,26.49770016
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/7/2020,169.8797,,,26.09188363
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/6/2020,176.3942,,,27.29588215
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/5/2020,178.4112,,,25.33347619
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/4/2020,167.5285,,,25.86444359
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/3/2020,179.8443,,,27.20381014
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/2/2020,175.9191,,,24.72927387
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,12/1/2020,176.8134,,,25.73860306
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/31/2020,1877.664,,,196.2368263
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/30/2020,1861.844,,,198.3497312
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/29/2020,1881.064,,,194.2217758
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/28/2020,1875.883,,,226.1094621
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/27/2020,1881.484,,,258.4550158
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/26/2020,1891.984,,,212.0914452
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/25/2020,1916.929,,,196.9451
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/24/2020,1887.57,,,201.6945765
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/23/2020,1914.864,,,198.6981178
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/22/2020,1933.226,,,199.5101057
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/21/2020,1933.926,,,201.5879737
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/20/2020,1922.661,,,200.0084624
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/19/2020,1906.277,,,201.5958589
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/18/2020,1877.358,,,198.0903505
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/17/2020,1896.589,,,196.60755
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/16/2020,1842.989,,,197.8669203
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/15/2020,1723.724,,,197.2428646
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/14/2020,1840.31,,,196.8355395
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/13/2020,1832.232,,,197.9667519
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/12/2020,1859.491,,,197.068647
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/11/2020,1853.649,,,200.2144539
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/10/2020,1878.605,,,199.7956474
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/9/2020,1863.948,,,197.8487997
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/8/2020,1826.408,,,199.4444855
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/7/2020,1849.397,,,197.4599158
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/6/2020,1851.537,,,199.2907483
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/5/2020,1840.49,,,200.9523261
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/4/2020,1821.783,,,200.4550656
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/3/2020,1846.293,,,199.8676145
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/2/2020,1850.041,,,202.6431669
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,12/1/2020,1861.539,,,200.2325175
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/31/2020,894.9386,,,31.81452109
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/30/2020,868.8,,,31.52100185
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/29/2020,894.2713,,,31.85613327
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/28/2020,892.3176,,,32.86064683
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/27/2020,877.6135,,,32.75192811
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/26/2020,879.0925,,,33.19003612
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/25/2020,881.7943,,,31.94772712
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/24/2020,863.7336,,,32.7701788
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/23/2020,850.621,,,33.7842072
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/22/2020,865.287,,,31.06504503
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/21/2020,873.1679,,,31.52598075
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/20/2020,872.417,,,34.23976132
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/19/2020,859.4138,,,31.09157678
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/18/2020,859.7937,,,32.11418224
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/17/2020,882.1188,,,31.51425626
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/16/2020,875.6207,,,30.61796162
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/15/2020,836.9872,,,30.13516445
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/14/2020,879.2278,,,57.72824809
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/13/2020,860.4859,,,31.6908729
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/12/2020,872.5152,,,31.26896866
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/11/2020,873.9736,,,31.48414965
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/10/2020,879.8772,,,31.39977057
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/9/2020,881.1826,,,30.61375112
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/8/2020,870.774,,,32.24508802
